,date,Argentina,Austria,Belgium,Bulgaria,Canada,Croatia,Cyprus,Czechia,Denmark,Ecuador,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Netherlands,Norway,Poland,Portugal,Slovakia,Slovenia,Spain,Sweden,Switzerland,United States
354,2020-12-20,8782,2286,4040,1255,2569,1245,69,4162,599,763,81,128,16045,8331,2112,308,12734,152,1,640,227,32,4064,181,8549,2226,1155,687,10161,1832,2610,89494
355,2020-12-21,8722,2307,4035,1280,2623,1265,75,4158,619,757,85,131,16114,8469,2135,304,12832,156,1,660,225,30,4109,184,8619,2257,1187,698,10083,1877,2643,91104
356,2020-12-22,8683,2318,4038,1302,2668,1304,78,4183,643,753,90,136,16145,8639,2164,304,12892,161,1,686,219,29,4176,186,8672,2292,1225,707,10087,1935,2672,92637
357,2020-12-23,8650,2326,4029,1321,2716,1328,83,4212,672,752,94,138,16156,8798,2182,304,12945,164,1,716,234,31,4242,189,8730,2311,1264,717,10052,1986,2703,94163
358,2020-12-24,8626,2330,4001,1335,2761,1360,86,4234,704,747,95,141,16195,9001,2218,307,13001,168,1,739,239,30,4306,189,8797,2341,1301,727,10068,2035,2735,95557
359,2020-12-25,8601,2342,3985,1348,2806,1384,90,4291,734,740,101,143,16219,9199,2243,305,13088,170,1,763,241,31,4380,190,8856,2351,1357,738,10059,2080,2762,96955
360,2020-12-26,8580,2352,4010,1364,2847,1414,89,4316,762,738,103,146,16235,9370,2250,305,13180,175,1,790,244,30,4431,191,8910,2379,1405,747,10056,2121,2782,98455
361,2020-12-27,8574,2364,4016,1378,2901,1437,93,4345,792,735,107,148,16234,9557,2276,307,13257,180,1,811,243,31,4482,190,8978,2397,1437,758,10089,2166,2813,99993
362,2020-12-28,8587,2380,4012,1378,2946,1457,93,4372,823,730,110,149,16222,9713,2302,308,13354,184,1,843,251,30,4575,193,9019,2416,1479,769,10184,2232,2842,101391
363,2020-12-29,8581,2397,4019,1382,2998,1467,94,4410,857,731,114,151,16261,9935,2329,312,13501,192,2,863,263,30,4672,195,9081,2447,1538,776,10211,2284,2874,102972
364,2020-12-30,8564,2419,4012,1385,3047,1480,96,4449,889,722,119,152,16306,10134,2329,313,13611,198,2,885,256,30,4759,196,9117,2482,1585,783,10259,2342,2897,104424
365,2020-12-31,8544,2423,4037,1384,3093,1487,98,4494,928,718,125,153,16333,10336,2335,316,13674,204,2,910,257,30,4850,198,9145,2495,1645,788,10276,2412,2918,105933
366,2021-01-01,8529,2428,4036,1391,3137,1494,100,4542,948,719,126,155,16379,10534,2352,316,13729,214,2,937,259,28,4944,198,9189,2512,1682,796,10287,2457,2939,107168
367,2021-01-02,8512,2432,4002,1395,3186,1499,103,4578,976,714,132,157,16403,10732,2368,322,13788,218,2,959,262,28,5039,206,9232,2527,1718,803,10294,2507,2967,108516
368,2021-01-03,8495,2430,3993,1399,3220,1510,104,4619,1001,716,135,157,16437,10902,2368,329,13854,226,2,985,262,27,5138,209,9271,2548,1769,811,10306,2554,2975,109754
369,2021-01-04,8497,2423,3985,1397,3267,1515,107,4676,1021,709,142,158,16454,11123,2377,336,13911,237,2,1013,263,26,5202,215,9313,2567,1855,819,10313,2613,2995,110896
370,2021-01-05,8493,2428,3980,1399,3313,1520,109,4730,1047,703,146,161,16437,11265,2384,345,13945,245,2,1042,261,25,5252,222,9350,2586,1916,827,10328,2656,3008,112102
371,2021-01-06,8394,2434,3964,1393,3348,1518,112,4829,1060,701,151,162,16472,11492,2404,350,14011,254,3,1066,255,24,5323,225,9399,2601,1973,838,10349,2615,3024,113129
372,2021-01-07,8406,2442,3951,1384,3375,1512,114,4832,1065,699,154,162,16522,11310,2403,356,14117,259,3,1083,252,23,5366,227,9425,2624,1987,849,10231,2553,2997,113139
373,2021-01-08,8363,2450,3917,1385,3406,1505,113,4802,1072,694,157,162,16383,11544,2387,368,14120,260,2,1085,253,24,5392,230,9389,2610,1970,844,10225,2581,3012,114410
374,2021-01-09,8348,2445,3893,1385,3441,1497,112,4804,1086,691,158,162,16331,11591,2370,369,14109,265,2,1092,253,24,5410,233,9368,2607,1992,847,10211,2609,3024,115033
375,2021-01-10,8342,2449,3869,1378,3472,1499,113,4840,1098,691,163,162,16290,11666,2358,375,14138,270,2,1110,251,22,5436,236,9374,2626,2024,852,10225,2635,3038,115888
376,2021-01-11,8348,2456,3850,1372,3545,1501,120,4897,1116,695,166,163,16273,11730,2358,387,14157,274,2,1129,252,19,5490,240,9387,2653,2045,865,10261,2769,3055,116966
377,2021-01-12,8370,2458,3835,1375,3586,1503,129,4980,1133,700,173,164,16372,11829,2364,402,14230,281,2,1143,251,19,5519,242,9409,2673,2084,874,10305,2830,3069,117979
378,2021-01-13,8477,2465,3817,1376,3635,1510,139,5045,1144,699,178,164,16353,11948,2366,416,14324,293,2,1159,252,15,5535,246,9428,2724,2166,884,10366,2868,3080,120097
379,2021-01-14,8412,2462,3793,1378,3687,1508,148,5176,1153,702,179,166,16335,12066,2365,431,14401,299,2,1175,253,15,5569,247,9468,2767,2261,896,10375,2906,3093,121780
380,2021-01-15,8411,2464,3779,1376,3733,1510,151,5231,1169,706,182,167,16321,12138,2375,459,14467,302,2,1189,254,15,5589,250,9506,2809,2319,905,10372,2946,3110,123532
381,2021-01-16,8417,2470,3753,1369,3816,1514,162,5303,1178,708,186,168,16355,12208,2381,510,14567,311,2,1198,255,13,5637,253,9538,2855,2373,914,10381,2987,3119,125454
382,2021-01-17,8410,2475,3736,1379,3900,1518,170,5376,1188,703,190,169,16354,12301,2385,583,14634,318,2,1210,254,12,5661,255,9569,2901,2416,921,10448,3027,3128,126872
383,2021-01-18,8433,2478,3721,1378,3925,1519,173,5454,1194,706,192,170,16451,12393,2391,644,14733,325,1,1221,251,9,5673,258,9586,2940,2484,934,10560,3064,3140,128417
384,2021-01-19,8445,2486,3711,1368,3992,1524,175,5509,1196,708,193,168,16426,12481,2391,735,14828,329,1,1228,250,11,5712,263,9615,3008,2541,955,10413,3011,3140,130161
385,2021-01-20,8468,2483,3701,1362,4057,1505,174,5575,1207,711,199,164,16448,12511,2391,816,14827,330,1,1233,252,10,5747,269,9618,3070,2499,969,10674,3171,3152,131191
386,2021-01-21,8575,2474,3678,1367,4137,1504,174,5647,1211,710,207,167,16446,12937,2396,920,14826,342,1,1237,254,12,5764,279,9612,3131,2523,982,10978,3291,3194,133830
387,2021-01-22,8641,2478,3671,1364,4211,1510,179,5809,1225,705,213,168,16618,12943,2411,977,14954,359,1,1254,253,15,5799,283,9664,3233,2617,1011,11032,3340,3208,135154
388,2021-01-23,8675,2491,3662,1364,4219,1510,179,5915,1237,707,220,169,16661,13124,2420,1039,15052,366,1,1265,254,17,5818,285,9713,3324,2690,1023,11092,3385,3208,136644
389,2021-01-24,8696,2497,3646,1356,4244,1512,180,5966,1238,704,223,171,16678,13255,2425,1073,15126,372,1,1271,249,18,5833,288,9736,3386,2747,1025,11473,3430,3188,138239
390,2021-01-25,8723,2484,3630,1341,4283,1507,177,6002,1231,706,224,169,16694,13377,2431,1095,15165,380,1,1277,245,20,5849,286,9729,3454,2748,1028,11582,3324,3178,139560
391,2021-01-26,8735,2476,3614,1335,4314,1498,176,5989,1225,710,229,169,16692,13476,2424,1097,15173,385,0,1275,242,21,5841,290,9693,3509,2738,1021,12090,3414,3170,140636
392,2021-01-27,8750,2473,3596,1326,4336,1504,174,5985,1209,712,229,171,16699,13568,2408,1113,15205,387,0,1270,236,21,5842,289,9665,3574,2805,1021,12150,3385,3161,141476
393,2021-01-28,8753,2475,3580,1322,4358,1497,175,5963,1219,715,227,170,16733,13572,2394,1101,15234,391,0,1268,233,22,5842,291,9669,3637,2809,1027,12432,3393,3151,142175
394,2021-01-29,8754,2466,3568,1314,4382,1485,176,5962,1218,747,232,173,16758,13597,2383,1118,15237,396,0,1270,228,23,5840,289,9640,3706,2801,1030,12579,3425,3154,142917
395,2021-01-30,8767,2450,3542,1311,4401,1481,177,5972,1224,753,234,176,16780,13659,2372,1106,15209,400,0,1269,228,23,5849,288,9598,3792,2801,1032,12722,3452,3148,143742
396,2021-01-31,8781,2445,3525,1303,4418,1475,177,5994,1224,754,236,174,16798,13694,2358,1101,15194,405,0,1276,225,24,5858,290,9583,3859,2840,1043,13115,3475,3132,144222
397,2021-02-01,8785,2437,3492,1296,4438,1472,175,6012,1225,756,244,175,16852,13751,2352,1119,15180,410,0,1277,219,26,5857,289,9564,3952,2867,1049,13385,3424,3125,144581
398,2021-02-02,8790,2432,3470,1281,4452,1462,176,6038,1223,754,244,176,16903,13790,2340,1128,15169,411,0,1272,216,27,5863,287,9530,4060,2880,1050,13599,3438,3119,145118
399,2021-02-03,8786,2416,3454,1271,4474,1453,173,6033,1230,758,248,180,16949,13810,2325,1139,15151,411,0,1273,215,28,5866,284,9490,4157,2894,1048,13872,3438,3112,145591
400,2021-02-04,8781,2414,3436,1267,4491,1450,173,6053,1216,762,254,184,16992,13824,2315,1149,15144,413,0,1267,216,29,5875,286,9469,4263,2917,1044,14103,3440,3100,145882
401,2021-02-05,8786,2410,3429,1263,4496,1444,173,6080,1221,740,255,188,17049,13862,2309,1153,15117,417,0,1271,217,29,5881,285,9439,4382,2936,1051,14299,3456,3099,146258
402,2021-02-06,8775,2401,3413,1254,4516,1439,173,6088,1221,767,259,191,17090,13897,2302,1156,15110,422,0,1274,216,30,5876,288,9403,4480,3035,1057,14504,3469,3092,146604
403,2021-02-07,8783,2399,3397,1249,4526,1434,169,6108,1221,774,261,192,17126,13936,2290,1166,15104,430,0,1275,216,31,5876,288,9370,4567,3089,1061,14818,3476,3083,147161
404,2021-02-08,8764,2391,3390,1247,4532,1425,169,6118,1218,780,262,194,17145,13931,2286,1168,15102,433,0,1280,216,32,5872,285,9350,4648,3108,1063,15058,3481,3066,147763
405,2021-02-09,8758,2383,3370,1245,4543,1412,170,6140,1211,786,266,198,17178,13944,2273,1170,15121,437,0,1281,215,33,5860,284,9318,4738,3145,1070,15264,3492,3060,148049
406,2021-02-10,8740,2370,3359,1238,4556,1405,168,6163,1210,798,269,196,17218,13949,2268,1170,15120,440,0,1276,212,34,5852,283,9297,4850,3155,1073,15373,3495,3044,148353
407,2021-02-11,8743,2354,3346,1229,4555,1397,168,6187,1207,796,276,197,17249,13938,2264,1167,15115,442,0,1275,213,36,5830,285,9263,4924,3180,1078,15534,3479,3031,148595
408,2021-02-12,8717,2344,3333,1220,4568,1388,165,6204,1202,817,277,198,17281,13924,2251,1174,15109,447,0,1271,212,37,5819,287,9222,4976,3216,1080,15745,3488,3020,148789
409,2021-02-13,8724,2332,3323,1219,4567,1383,163,6218,1197,806,280,198,17326,13927,2246,1182,15100,449,0,1272,211,39,5808,286,9207,5031,3226,1087,15948,3495,3009,148955
410,2021-02-14,8711,2325,3305,1215,4566,1374,162,6240,1194,812,285,196,17353,13931,2235,1185,15078,455,0,1270,211,39,5797,285,9164,5101,3243,1089,16004,3494,2990,149318
411,2021-02-15,8702,2320,3293,1207,4561,1365,162,6255,1191,812,287,197,17393,13944,2229,1190,15059,462,0,1268,213,40,5786,283,9130,5127,3273,1090,16117,3507,2981,149338
412,2021-02-16,8681,2308,3281,1197,4566,1355,161,6273,1185,812,291,194,17419,13916,2216,1193,15024,468,0,1261,212,40,5772,283,9103,5137,3314,1090,16202,3513,2964,149343
413,2021-02-17,8679,2302,3268,1198,4567,1347,160,6306,1180,804,290,187,17208,13889,2202,1200,15010,467,0,1255,215,40,5761,283,9066,5112,3352,1089,16324,3513,2946,149176
414,2021-02-18,8650,2287,3247,1195,4559,1340,157,6312,1173,819,293,185,17444,13878,2194,1205,14994,471,0,1248,214,40,5746,282,9026,5107,3386,1088,16392,3526,2935,149051
415,2021-02-19,8640,2280,3227,1190,4556,1331,155,6345,1170,806,297,181,17420,13849,2190,1202,14990,479,0,1244,214,40,5745,283,8992,5089,3417,1084,16541,3529,2922,148870
416,2021-02-20,8629,2264,3209,1185,4555,1322,157,6372,1164,813,301,185,17452,13820,2190,1206,14980,484,0,1239,213,38,5727,283,8960,5066,3447,1085,16708,3535,2905,148737
417,2021-02-21,8603,2260,3190,1177,4545,1308,158,6390,1156,819,304,189,17484,13797,2184,1204,14962,487,0,1233,211,38,5688,283,8932,5064,3480,1083,16517,3540,2883,148371
418,2021-02-22,8568,2250,3175,1179,4540,1304,157,6408,1151,830,309,190,17456,13759,2170,1204,14953,491,0,1229,209,38,5668,283,8882,5066,3509,1072,16497,3517,2871,148149
419,2021-02-23,8541,2241,3158,1168,4548,1289,156,6435,1146,825,310,190,17475,13724,2164,1208,14927,492,0,1219,207,39,5657,283,8848,5040,3535,1074,16464,3520,2862,147818
420,2021-02-24,8516,2225,3140,1169,4537,1279,157,6452,1137,842,315,192,17707,13655,2158,1204,14933,498,0,1214,204,40,5636,280,8820,5021,3567,1073,16427,3527,2843,147549
421,2021-02-25,8479,2220,3114,1164,4524,1269,157,6482,1128,837,319,195,17485,13609,2149,1203,14909,501,0,1206,200,41,5624,282,8785,4996,3589,1069,16354,3530,2818,147127
422,2021-02-26,8455,2211,3097,1154,4518,1253,157,6506,1124,845,324,196,17515,13555,2151,1206,14888,497,0,1199,198,42,5607,282,8759,4967,3623,1070,16415,3526,2807,146706
423,2021-02-27,8440,2198,3071,1154,4497,1248,154,6523,1114,851,329,198,17491,13498,2146,1206,14874,501,0,1195,197,44,5593,282,8732,4954,3646,1065,16467,3528,2791,146302
424,2021-02-28,8398,2193,3055,1143,4486,1232,155,6551,1111,855,331,201,17510,13461,2141,1208,14843,501,0,1187,193,46,5589,279,8695,4950,3661,1064,16338,3530,2765,145776
425,2021-03-01,8343,2187,3042,1142,4495,1222,156,6571,1108,842,334,205,17525,13424,2131,1210,14817,501,0,1178,192,45,5573,281,8679,4941,3684,1063,16298,3546,2748,145128
426,2021-03-02,8295,2175,3026,1143,4468,1213,154,6628,1099,842,335,208,17526,13386,2120,1208,14791,503,0,1173,192,48,5556,282,8664,4906,3699,1063,16247,3547,2735,144524
427,2021-03-03,8284,2163,3004,1130,4464,1198,152,6650,1089,837,342,212,17554,13349,2125,1203,14751,501,0,1164,191,50,5543,285,8654,4891,3727,1057,16228,3552,2713,143809
428,2021-03-04,8255,2164,3003,1131,4458,1192,152,6709,1076,836,346,216,17612,13295,2133,1204,14748,502,0,1164,191,52,5535,283,8655,4877,3749,1056,16203,3554,2682,143131
429,2021-03-05,8233,2152,2998,1130,4445,1178,151,6762,1076,830,351,222,17627,13249,2133,1204,14737,506,0,1154,191,53,5533,280,8648,4853,3780,1055,16207,3555,2671,142495
430,2021-03-06,8199,2151,2997,1127,4447,1172,151,6797,1070,835,353,223,17703,13230,2149,1203,14743,508,0,1151,190,54,5529,281,8643,4837,3812,1052,16211,3553,2658,141871
431,2021-03-07,8199,2148,2983,1137,4453,1160,145,6848,1060,840,359,228,17736,13177,2168,1202,14741,513,0,1145,191,56,5523,283,8632,4816,3843,1046,16106,3559,2638,141352
432,2021-03-08,8218,2142,2969,1137,4436,1151,146,6896,1056,848,368,230,17751,13143,2160,1198,14758,515,0,1137,190,59,5526,284,8627,4792,3858,1046,16067,3573,2618,140979
433,2021-03-09,8211,2140,2960,1137,4419,1142,146,6971,1051,878,375,232,17848,13094,2179,1198,14787,519,0,1133,188,60,5517,283,8643,4768,3895,1036,16034,3584,2603,140521
434,2021-03-10,8199,2135,2960,1142,4406,1132,145,7036,1047,891,381,233,17909,13077,2196,1195,14843,525,0,1128,184,61,5511,287,8662,4745,3926,1035,15959,3593,2585,140045
435,2021-03-11,8149,2133,2950,1139,4395,1125,143,7100,1033,894,386,236,17942,13037,2220,1192,14894,528,0,1116,184,63,5496,289,8676,4718,3949,1032,15896,3600,2564,139498
436,2021-03-12,8126,2130,2929,1151,4393,1113,146,7179,1019,894,402,236,18008,13003,2239,1189,14935,527,0,1112,182,64,5492,287,8708,4689,3971,1033,15855,3604,2542,138923
437,2021-03-13,8094,2136,2925,1156,4377,1105,148,7240,1013,905,416,241,18025,12961,2261,1186,14980,528,0,1108,181,66,5477,286,8733,4664,3994,1030,15815,3609,2530,138325
438,2021-03-14,8057,2136,2910,1159,4362,1099,153,7286,1012,908,425,246,18047,12913,2294,1181,15033,530,0,1098,180,67,5462,289,8738,4640,4023,1029,15724,3610,2514,137707
439,2021-03-15,8033,2131,2897,1171,4348,1091,154,7355,1006,909,433,252,18116,12874,2308,1174,15085,533,0,1093,181,69,5463,289,8762,4612,4036,1026,14814,3623,2491,136959
440,2021-03-16,8001,2125,2879,1162,4335,1082,156,7407,993,915,443,257,18101,12840,2335,1171,15141,530,0,1081,180,70,5443,292,8802,4576,4059,1025,14677,3636,2474,136272
441,2021-03-17,7972,2128,2863,1171,4330,1074,156,7470,983,903,455,262,18142,12798,2373,1170,15195,532,0,1073,179,73,5422,290,8837,4551,4073,1023,14534,3636,2461,135562
442,2021-03-18,7969,2128,2851,1189,4318,1060,160,7529,984,904,468,264,18143,12752,2402,1160,15261,533,0,1067,177,75,5417,292,8891,4520,4093,1019,14414,3644,2442,134845
443,2021-03-19,7946,2128,2851,1194,4305,1054,159,7563,979,909,474,265,18161,12710,2443,1156,15348,534,0,1061,176,76,5407,294,8936,4491,4111,1015,14307,3648,2424,134089
444,2021-03-20,7918,2121,2838,1200,4297,1047,162,7625,980,905,484,269,18212,12678,2486,1152,15410,533,0,1055,173,77,5396,296,8995,4462,4103,1007,14198,3648,2404,133307
445,2021-03-21,7889,2120,2831,1201,4284,1036,160,7664,969,906,495,269,18259,12631,2493,1142,15462,529,0,1053,173,80,5384,299,9032,4428,4118,1002,14047,3652,2392,132556
446,2021-03-22,7878,2120,2823,1219,4282,1028,161,7705,963,907,505,269,18295,12588,2554,1139,15528,527,0,1040,167,81,5379,304,9077,4407,4124,1000,14757,3651,2372,131831
447,2021-03-23,7860,2113,2813,1247,4261,1026,161,7737,971,902,516,270,18359,12537,2596,1139,15589,523,0,1033,164,86,5381,306,9119,4375,4143,998,14683,3649,2365,131017
448,2021-03-24,7838,2118,2810,1263,4252,1020,162,7778,973,914,530,272,18416,12526,2640,1134,15663,521,0,1023,163,87,5383,312,9214,4332,4136,996,14602,3658,2350,130234
449,2021-03-25,7823,2126,2812,1270,4246,1008,165,7785,971,920,535,277,18475,12509,2706,1131,15743,520,0,1013,161,89,5387,317,9276,4301,4142,990,14508,3667,2336,129462
450,2021-03-26,7812,2124,2812,1289,4239,1001,162,7845,973,917,544,279,18587,12488,2756,1128,15820,521,0,1011,159,89,5393,321,9391,4266,4159,984,14429,3676,2313,128673
451,2021-03-27,7807,2128,2814,1296,4227,998,159,7864,964,921,549,283,18674,12487,2824,1117,15884,521,0,1004,157,91,5409,328,9468,4226,4156,983,14334,3673,2300,127895
452,2021-03-28,7799,2131,2815,1331,4219,990,159,7897,960,928,558,286,18738,12463,2916,1111,15958,522,0,1000,154,93,5407,332,9570,4184,4154,982,14247,3672,2282,127217
453,2021-03-29,7791,2136,2819,1352,4209,985,157,7942,953,929,564,294,18863,12443,2947,1105,16020,526,0,995,153,96,5411,342,9677,4160,4158,983,14172,3694,2269,126455
454,2021-03-30,7773,2141,2835,1382,4206,982,160,7970,940,939,578,298,19007,12462,2959,1098,16081,526,0,984,153,97,5417,350,9827,4123,4163,977,14070,3708,2261,125725
455,2021-03-31,7763,2141,2855,1397,4202,985,162,7976,931,954,579,302,19155,12466,2978,1093,16136,523,0,981,150,97,5437,357,9965,4080,4164,971,13987,3729,2254,124979
456,2021-04-01,7754,2144,2872,1422,4192,981,159,8002,933,971,594,304,19340,12496,3033,1083,16189,524,0,969,150,98,5449,364,10113,4040,4158,970,13831,3739,2242,124206
457,2021-04-02,7737,2158,2832,1444,4189,980,160,7986,929,973,598,307,19486,12516,3090,1074,16224,522,0,959,145,98,5462,368,10261,4009,4158,966,13742,3747,2223,123466
458,2021-04-03,7728,2165,2893,1467,4189,980,157,8048,925,977,616,309,19623,12531,3149,1073,16273,522,0,953,144,99,5465,369,10399,3968,4152,963,13648,3754,2207,122684
459,2021-04-04,7717,2174,2894,1483,4198,975,156,8020,926,983,620,313,19819,12533,3213,1067,16422,521,0,948,142,99,5482,379,10532,3941,4145,960,13600,3761,2198,121892
460,2021-04-05,7713,2188,2909,1505,4192,971,159,8015,919,992,623,316,19766,12541,3266,1060,16471,519,0,946,141,98,5508,383,10671,3898,4141,961,13516,3780,2188,121102
461,2021-04-06,7704,2192,2924,1524,4204,971,160,8013,884,1003,630,319,20146,12557,3353,1050,16517,515,0,939,140,98,5528,385,10833,3857,4127,961,13359,3798,2177,120638
462,2021-04-07,7694,2207,2948,1538,4210,971,160,7997,878,1014,635,323,20370,12612,3438,1043,16565,515,0,931,141,97,5536,387,11025,3826,4117,960,13346,3821,2175,119953
463,2021-04-08,7717,2213,2966,1559,4209,977,160,7981,871,1030,639,326,20570,12657,3504,1035,16616,517,0,932,138,97,5556,393,11244,3788,4109,961,13341,3841,2162,119381
464,2021-04-09,7761,2210,3033,1580,4219,982,161,7968,864,1037,646,329,20789,12723,3553,1033,16672,517,0,930,138,96,5573,393,11427,3745,4097,963,13256,3849,2151,118733
465,2021-04-10,7792,2215,3005,1601,4232,986,162,7917,859,1041,649,332,21008,12766,3589,1027,16726,518,0,927,138,94,5592,394,11647,3708,4086,959,13171,3866,2144,118145
466,2021-04-11,7875,2216,3003,1619,4249,984,163,7965,848,1053,652,335,21088,12810,3626,1019,16669,519,0,923,137,93,5599,394,11813,3670,4079,956,13077,3872,2141,117650
467,2021-04-12,7896,2231,3025,1642,4264,990,164,7947,849,1075,659,339,21407,12847,3669,1015,16683,516,0,917,137,93,5617,399,12021,3634,4069,955,12988,3898,2132,117081
468,2021-04-13,7987,2239,3029,1654,4284,1000,165,7925,874,1062,659,339,21517,12879,3718,1004,16755,515,0,910,137,90,5632,401,12197,3605,4057,952,12994,3932,2119,116229
469,2021-04-14,8075,2244,3049,1668,4299,1012,172,7912,870,1062,657,342,21727,12930,3756,995,16787,519,0,905,136,88,5640,403,12365,3567,4043,954,12842,3956,2113,115668
470,2021-04-15,8068,2249,3042,1688,4293,1024,173,7894,861,1054,664,342,21950,12955,3782,984,16809,517,0,896,136,86,5647,405,12478,3525,4035,957,12684,3905,2107,114986
471,2021-04-16,8084,2255,3053,1704,4325,1031,180,7837,861,1050,664,342,21654,12957,3816,979,16821,513,0,895,135,80,5648,409,12603,3486,4008,956,12702,3914,2104,114334
472,2021-04-17,8146,2269,3047,1718,4329,1032,183,7819,851,1061,665,346,22260,12934,3839,971,16847,515,0,895,134,76,5641,413,12687,3453,3989,956,12627,3915,2093,113595
473,2021-04-18,8166,2268,3055,1729,4351,1036,188,7793,844,1065,666,346,22456,12950,3834,964,16860,512,0,894,126,75,5658,413,12759,3419,3975,952,12493,3926,2033,112956
474,2021-04-19,8320,2270,3037,1691,4419,1028,193,7729,838,1051,665,345,22389,12933,3848,956,16807,507,0,891,130,74,5645,414,12768,3383,3954,942,12426,3997,2049,112317
475,2021-04-20,8410,2263,3025,1733,4451,1025,196,7680,827,1057,665,347,21926,12871,3840,950,16734,506,0,891,128,72,5662,419,12708,3348,3924,931,12349,3992,2040,111735
476,2021-04-21,8561,2262,3030,1738,4499,1038,196,7659,820,1064,666,346,22514,12833,3823,940,16688,503,0,892,129,71,5671,426,12743,3306,3901,930,12296,4002,2042,111143
477,2021-04-22,8768,2259,3040,1747,4573,1036,201,7623,811,1062,663,348,22155,12892,3829,932,16661,506,0,889,131,70,5678,433,12815,3268,3879,926,12331,4091,2032,110625
478,2021-04-23,8946,2256,3049,1760,4618,1044,203,7607,803,1082,665,348,22270,12966,3841,923,16632,511,0,887,133,69,5703,429,12888,3237,3866,927,12164,4115,2020,110071
479,2021-04-24,9072,2260,3031,1776,4671,1054,206,7583,797,1081,664,347,22747,13047,3875,913,16610,506,0,884,134,69,5730,435,12970,3208,3841,922,12088,4136,2007,109581
480,2021-04-25,9218,2263,3036,1776,4732,1058,208,7546,795,1077,667,346,22853,13123,3916,908,16591,507,0,880,138,69,5755,433,13076,3175,3818,919,12141,4156,2063,108934
481,2021-04-26,9382,2263,3055,1822,4742,1075,210,7549,797,1078,664,347,23292,13190,3945,897,16654,509,0,884,133,68,5755,432,13227,3136,3815,926,12077,4154,2037,108525
482,2021-04-27,9524,2271,3071,1783,4781,1097,216,7513,787,1091,662,347,23915,13356,3973,891,16675,510,0,886,132,66,5772,426,13391,3102,3786,930,12028,4189,2039,107962
483,2021-04-28,9638,2275,3071,1783,4828,1100,220,7454,782,1128,659,347,23495,13490,4007,881,16671,510,0,886,128,65,5805,424,13428,3057,3759,924,11975,4201,2026,107349
484,2021-04-29,9808,2271,3066,1778,4845,1104,224,7407,780,1134,656,342,24019,13550,4007,874,16644,504,0,884,124,64,5825,420,13404,3034,3739,916,11909,4221,2014,106760
485,2021-04-30,9930,2271,3069,1791,4880,1117,229,7350,778,1143,653,341,24576,13610,3993,870,16624,506,0,881,120,64,5842,423,13391,2993,3719,909,11852,4237,2007,106056
486,2021-05-01,10055,2262,3065,1796,4919,1122,235,7307,783,1150,653,335,23834,13679,3981,862,16582,503,0,881,118,62,5864,419,13367,2953,3689,910,11791,4261,2009,105460
487,2021-05-02,10183,2262,3068,1799,4943,1132,243,7271,782,1158,655,333,23930,13713,3977,858,16559,501,0,884,114,60,5885,418,13386,2921,3673,912,11723,4283,2000,104853
488,2021-05-03,10330,2266,3081,1793,4979,1142,249,7229,780,1169,656,331,24109,13761,3980,846,16541,501,0,878,112,60,5931,416,13391,2881,3646,906,11592,4268,1997,104096
489,2021-05-04,10465,2265,3082,1792,5006,1149,256,7175,775,1165,650,325,24147,13849,3975,838,16496,496,0,875,111,60,5964,417,13371,2851,3611,898,11615,4271,1990,103417
490,2021-05-05,10614,2261,3088,1766,5024,1160,258,7138,772,1147,646,321,24216,13922,3959,833,16482,498,0,874,110,57,5986,416,13314,2816,3590,892,11565,4295,1981,102761
491,2021-05-06,10725,2265,3090,1782,5061,1168,261,7082,768,1213,646,318,24266,13995,3950,826,16443,499,0,881,110,57,6000,414,13277,2785,3562,885,11529,4298,1971,101950
492,2021-05-07,10892,2266,3099,1781,5077,1169,268,7036,763,1213,646,317,24330,14052,3941,820,16402,499,0,881,108,54,6014,411,13230,2752,3542,876,11483,4313,1968,101345
493,2021-05-08,10992,2259,3092,1779,5104,1177,274,6987,757,1204,644,317,24395,14113,3929,817,16394,503,0,882,107,52,6033,410,13198,2712,3510,875,11428,4325,1969,100648
494,2021-05-09,11115,2260,3095,1769,5123,1185,276,6945,757,1221,636,312,24466,14179,3917,810,16357,502,0,881,106,50,6038,413,13158,2684,3482,865,11365,4334,1969,99871
495,2021-05-10,11204,2256,3094,1769,5156,1186,276,6894,751,1224,634,304,24397,14271,3919,806,16324,504,0,877,106,50,6051,417,13134,2649,3458,866,11398,4335,1965,99151
496,2021-05-11,11306,2248,3087,1766,5188,1187,279,6840,752,1235,632,302,24452,14297,3910,797,16293,507,0,880,106,50,6041,414,13068,2615,3429,855,11257,4345,1956,98438
497,2021-05-12,11420,2240,3080,1778,5204,1193,280,6794,746,1254,628,298,24438,14315,3889,785,16245,510,0,877,104,48,6051,417,13020,2575,3402,853,11199,4348,1951,97722
498,2021-05-13,11479,2238,3081,1749,5233,1193,279,6738,737,1212,624,292,24408,14331,3861,781,16197,506,0,876,104,46,6037,416,12956,2542,3384,845,11119,4351,1945,97035
499,2021-05-14,11562,2231,3080,1744,5266,1195,284,6679,746,1229,622,287,24382,14354,3854,776,16166,508,0,878,100,45,6022,418,12899,2511,3353,844,11071,4363,1938,96341
